ID;Ano;UO (Cod);UG (Cod);UG Responsável (Cod);Programa (Cod);Programa;Ação (Cod);Ação;PO (Cod);PO;GND (Cod);GND;Elemento Despesa (Cod);Elemento Despesa;Sub-elemento Despesa (Cod);Sub-elemento Despesa;Ano Emissão Empenho;Empenho;PL;Dotação Inicial;Autorizado;Crédito Disponível;Empenhado;Liquidado;Pago;Despesa Executada;Contingenciamento;RP Proc Inscrito;RP Não-Proc Inscrito;RP Proc a Pagar;RP Não-Proc a Pagar;RP Proc Pago;RP Não-Proc Pago;RP Proc Cancelado;RP Não-Proc Cancelado
1740;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905233;EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO;2018;2018.NE.120016.00001.803905;0;0;0;0;3049,92;0;0;3049,92;0;0;0;0;0;0;0;0;0
1741;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903905;SERVICOS TECNICOS PROFISSIONAIS;2018;2018.NE.203001.20402.000137;0;0;0;0;340722,98;5033,76;5033,76;340722,98;0;0;0;0;0;0;0;0;0
1742;2018;24205;240106;240106;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;33909314;RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2018;2018.NE.240106.00001.000659;0;0;0;0;180,8;180,8;180,8;180,8;0;0;0;0;0;0;0;0;0
1743;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000D;RECEPCAO, ARMAZENAMENTO, PROCESSAMENTO E DISTRIBUICAO DE DADOS DE SATELITES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903943;SERVICOS DE ENERGIA ELETRICA;2017;2017.NE.240106.00001.801695;0;0;0;0;0;0;0;0;0;0;6254,8;0;0;0;6254,8;0;0
1744;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903011;MATERIAL QUIMICO;2018;2018.NE.240106.00001.801677;0;0;0;0;8325;8325;8325;8325;0;0;0;0;0;0;0;0;0
1745;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903978;LIMPEZA E CONSERVACAO;2017;2017.NE.120627.00001.801051;0;0;0;0;0;0;0;0;0;0;324040,65;0;0;0;324040,65;0;0
1746;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2017;2017.NE.120627.00001.801098;0;0;0;0;0;0;0;0;0;0;11130,1;0;0;0;11130,1;0;0
1747;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;7F40;IMPLANTACAO DO CENTRO ESPACIAL DE ALCANTARA - CEA;0;IMPLANTACAO DO CENTRO ESPACIAL DE ALCANTARA - CEA - DESPESAS DIVERSAS;4;INVESTIMENTOS;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;44903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2018;2018.NE.120627.00001.801017;0;0;0;0;8122,92;0;0;8122,92;0;0;0;0;0;0;0;0;0
1748;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905204;APARELHOS DE MEDICAO E ORIENTACAO;2017;2017.NE.240106.00001.801725;0;0;0;0;0;0;0;0;0;0;725000;0;0;0;725000;0;0
1749;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;7F40;IMPLANTACAO DO CENTRO ESPACIAL DE ALCANTARA - CEA;0;IMPLANTACAO DO CENTRO ESPACIAL DE ALCANTARA - CEA - DESPESAS DIVERSAS;4;INVESTIMENTOS;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;44903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2018;2018.NE.120627.00001.801021;0;0;0;0;5589,81;0;0;5589,81;0;0;0;0;0;0;0;0;0
1750;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905204;APARELHOS DE MEDICAO E ORIENTACAO;2018;2018.NE.120016.00001.803984;0;0;0;0;10000;0;0;10000;0;0;0;0;0;0;0;0;0
1751;2018;24205;240106;240106;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;33909314;RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2018;2018.NE.240106.00001.000656;0;0;0;0;1415,21;1415,21;1415,21;1415,21;0;0;0;0;0;0;0;0;0
1752;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903025;MATERIAL P/ MANUTENCAO DE BENS MOVEIS;2017;2017.NE.240106.00001.801613;0;0;0;0;0;0;0;0;0;0;234,4;0;0;0;234,4;0;0
1753;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903016;MATERIAL DE EXPEDIENTE;2017;2017.NE.240106.00001.801613;0;0;0;0;0;0;0;0;0;0;1700;0;0;0;1700;0;0
1754;2018;24205;120016;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903301;PASSAGENS PARA O PAIS;2018;2018.NE.120016.00001.804131;0;0;0;0;49244,31;0;0;49244,31;0;0;0;0;0;0;0;0;0
1755;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903908;MANUTENCAO DE SOFTWARE;2017;2017.NE.203001.20402.800197;0;0;0;0;0;0;0;0;0;0;17778;0;17778;0;0;0;0
1756;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903957;SERVICOS TECNICOS PROFISSIONAIS DE T.I.;2017;2017.NE.240106.00001.801759;0;0;0;0;0;0;0;0;0;0;59321,28;0;0;0;59321,28;0;0
1757;2018;24205;240106;240106;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;33909314;RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2018;2018.NE.240106.00001.000658;0;0;0;0;340;340;340;340;0;0;0;0;0;0;0;0;0
1758;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903999;OUTROS SERVICOS DE TERCEIROS-PESSOA JURIDICA;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1759;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;-6782699,06;0,94;0,94;0;0;0;0;0;0;0;0;0;0;0;0;0
1760;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;-174334,63;57791,37;57791,37;0;0;0;0;0;0;0;0;0;0;0;0;0
1761;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000D;RECEPCAO, ARMAZENAMENTO, PROCESSAMENTO E DISTRIBUICAO DE DADOS DE SATELITES;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;643034;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1762;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903901;ASSINATURAS DE PERIODICOS E ANUIDADES;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1763;2018;24205;240106;240191;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;33901416;DIARIAS NO EXTERIOR;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1764;2018;24205;203001;NÃO APLICÁVEL;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;21204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1765;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903974;FRETES E TRANSPORTES DE ENCOMENDAS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1766;2018;24205;203001;240106;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;1727,14;1727,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1767;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;3394,1;3394,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1768;2018;24205;120016;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903302;PASSAGENS PARA O EXTERIOR;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1769;2018;24205;203001;240203;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;43054,61;43054,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1770;2018;24205;203001;200239;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;33901416;DIARIAS NO EXTERIOR;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1771;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;10633,29;10633,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1772;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;2106596,67;2106596,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1773;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;4;INVESTIMENTOS;41;CONTRIBUICOES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;1971629;1971629;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1774;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903943;SERVICOS DE ENERGIA ELETRICA;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1775;2018;24205;203001;200239;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;386765,62;386765,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1776;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000B;PESQUISA E DESENVOLVIMENTO DE SUBSISTEMAS PARA SATELITES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1777;2018;24205;240106;240106;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903044;MATERIAL DE SINALIZACAO VISUAL E OUTROS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1778;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903979;SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1779;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;12858100,14;1,14;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0
1780;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;47;"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS
";33904722;CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1781;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;1;PESSOAL E ENCARGOS SOCIAIS;92;DESPESAS DE EXERCICIOS ANTERIORES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;15076,97;15076,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1782;2018;24205;203001;NÃO APLICÁVEL;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1783;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1784;2018;24205;203001;120015;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;89936,06;89936,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1785;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;5660888,87;5660888,87;66547,68;0;0;0;0;0;0;0;0;0;0;0;0;0
1786;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1787;2018;24205;120090;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1788;2018;24205;364102;364120;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;3;DESENVOLVIMENTO E LANCAMENTO DO VEICULO LANCADOR DE MICROSSATELITES VLM-1;3;OUTRAS DESPESAS CORRENTES;18;AUXÍLIO FINANCEIRO A ESTUDANTES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1789;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903042;FERRAMENTAS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1790;2018;24205;120016;120110;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
